gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4169789922,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1620498#5,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,,Pohjois-Savo,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.870753,28.468026,1000.0,,,,,,2009-09-02T00:00Z,2,9,2009,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1620498,,,,CC_BY_4_0,,Joona Saraste,,,2026-09-09T03:55:21.840Z,,
3441156395,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.997183#67,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Rasinmäki,Pohjois-Savo,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.834495,27.495702,1000.0,,,,,,2011-08-23T00:00Z/2011-08-27T00:00Z,,8,2011,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.997183,,,,CC_BY_4_0,,Joona Saraste,,,2026-09-09T03:54:37.434Z,,
3441139074,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.139728#2,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Vattaja,Keski-Pohjanmaa,PRESENT,20,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,64.035311,23.427638,1.0,,,,,,2011-08-26T00:00Z,26,8,2011,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.139728,,,,CC_BY_4_0,,Alpo Huhmarniemi,,,2026-09-09T03:54:23.711Z,StillImage;StillImage,
3441214478,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1199797#17,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,,Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.477393,25.064532,1000.0,,,,,,2012-08-10T00:00Z,10,8,2012,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.1199797,,,,CC_BY_4_0,,Visa Lipponen,,,2026-09-09T03:54:59.307Z,,
3441188083,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.996582#31,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Jynkänniemi,Pohjois-Savo,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.854501,27.67161,1000.0,,,,,,2012-08-25T00:00Z,25,8,2012,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.996582,,,,CC_BY_4_0,,Joona Saraste,,,2026-09-09T03:54:47.441Z,,
3441156123,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.25798#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Paltamo, Teerivaara, Hiiripuro",Kainuu,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,64.403109,27.356763,100.0,,,,,,2014-08-29T00:00Z,29,8,2014,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.25798,,,,CC_BY_4_0,,Teppo Helo,,,2026-09-09T03:54:32.599Z,,
3441127156,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1101118#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Lippajärvi, Träskända",Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.231126,24.712998,1.0,,,,,,2014-08-30T00:00Z,30,8,2014,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1101118,,,,CC_BY_4_0,,Mikko Veräjänkorva,,,2026-09-09T03:54:16.110Z,StillImage,
3441129666,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.996478#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Illinsaari,Pohjois-Pohjanmaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,65.326741,25.385803,100.0,,,,,,2014-08-30T00:00Z,30,8,2014,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.996478,,,,CC_BY_4_0,,Tapio Kekki,,,2026-09-09T03:54:18.352Z,StillImage,
3441166633,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.993088#8,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Jynkänniemi,Pohjois-Savo,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.852876,27.668452,100.0,,,,,,2014-09-01T00:00Z,1,9,2014,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.993088,,,,CC_BY_4_0,,Joona Saraste,,,2026-09-09T03:54:41.721Z,StillImage,
3441205010,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.13761#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Helsinki, Långkärr",Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.285743,25.209523,1.0,,,,,,2014-09-04T00:00Z,4,9,2014,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.13761,,,,CC_BY_4_0,,Allar Antson,,,2026-09-09T03:54:54.985Z,StillImage;StillImage,
3441216084,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.997033#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Karhunahdas,Keski-Suomi,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.42076,25.076149,100.0,,,,,,2014-09-04T00:00Z,4,9,2014,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.997033,,,,CC_BY_4_0,,Tapio Kekki,,,2026-09-09T03:55:00.393Z,StillImage,
3441143230,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.9151#13,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Kalmo, Elämänlähde, Ristiina",Etelä-Savo,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,61.569302,27.427451,1.0,,,,,,2014-09-05T00:00Z,5,9,2014,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.9151,,,,CC_BY_4_0,,Mikko Veräjänkorva,,,2026-09-09T03:54:26.072Z,StillImage,
3441216191,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.9088#13,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Salosaari, Mikkeli",Etelä-Savo,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,61.672077,27.315167,1000.0,,,,,,2014-09-06T00:00Z,6,9,2014,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.9088,,,,CC_BY_4_0,,Mikko Veräjänkorva,,,2026-09-09T03:55:00.450Z,StillImage,
3441184575,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.8919#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Hukia, Hinsala, Vesilahti",Pirkanmaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,61.334622,23.55774,1.0,,,,,,2015-07-29T00:00Z,29,7,2015,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.8919,,,,CC_BY_4_0,,Mikko Veräjänkorva,,,2026-09-09T03:54:48.302Z,StillImage,
3441133195,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.987452#5,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Pirttiniemi,Pohjois-Savo,PRESENT,10,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.816687,27.676504,1000.0,,,,,,2016-07-25T00:00Z,25,7,2016,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.987452,,,,CC_BY_4_0,,Joona Saraste,,,2026-09-09T03:54:20.767Z,,
3441162616,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.989386#18,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Puijo,Pohjois-Savo,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.925388,27.661273,100.0,,,,,,2016-08-21T00:00Z,21,8,2016,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.989386,,,,CC_BY_4_0,,Joona Saraste,,,2026-09-09T03:54:40.164Z,,
3441176796,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.31696#16,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Okeroinen, Ylä-Okeroinen, Sikoniittu, Murronojan varren maasto",Päijät-Häme,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.975954,25.562473,1000.0,,,,,,2016-08-24T00:00Z,24,8,2016,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.31696,,,,CC_BY_4_0,,Jarkko Korhonen,,,2026-09-09T03:54:42.873Z,StillImage;StillImage,
3441154458,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1157144#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Kiihtelysvaara,Pohjois-Karjala,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.587503,30.108024,100.0,,,,,,2016-09-13T00:00Z,13,9,2016,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.1157144,,,,CC_BY_4_0,,Janne Koskinen,,,2026-09-09T03:54:31.895Z,,
3441212872,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1157115#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Tukhulminlammit,Pohjois-Karjala,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.60803,30.028107,100.0,,,,,,2016-09-13T00:00Z,13,9,2016,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.1157115,,,,CC_BY_4_0,,Janne Koskinen,,,2026-09-09T03:54:58.790Z,,
3441130690,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1165294#10,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,150 Patvinsuo Rauvunvaara,Pohjois-Karjala,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,63.145867,30.607095,100.0,,,,,,2016-09-14T00:00Z,14,9,2016,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.1165294,,,,CC_BY_4_0,,Janne Koskinen,,,2026-09-09T03:54:18.989Z,,
3441145073,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.36955#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Niemisjärvi,Keski-Suomi,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.317487,26.355801,100.0,,,,,,2017-08-03T00:00Z,3,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.36955,,,,CC_BY_4_0,,Laura Tarvainen,,,2026-09-09T03:54:32.185Z,StillImage,
3441143344,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.36958#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Niemisjärvi,Keski-Suomi,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.314248,26.357971,1000.0,,,,,,2017-08-04T00:00Z,4,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.36958,,,,CC_BY_4_0,,Laura Tarvainen,,,2026-09-09T03:54:26.210Z,StillImage;StillImage,
3441200302,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.13241#13,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Loimaa, Tampereentien metsä",Varsinais-Suomi,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.870197,23.090774,1000.0,,,,,,2017-08-08T00:00Z,8,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.13241,,,,CC_BY_4_0,,Tuuli Laine,,,2026-09-09T03:54:52.880Z,StillImage,
3441186077,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.30951#28,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Rautakankare,Päijät-Häme,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,61.012426,25.590921,1.0,,,,,,2017-08-11T00:00Z,11,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.30951,,,,CC_BY_4_0,,Jarkko Korhonen,,,2026-09-09T03:54:48.945Z,,
3441205681,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.13762#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Sipoo, Byabäcken",Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.348526,25.209924,1.0,,,,,,2017-08-11T00:00Z,11,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.13762,,,,CC_BY_4_0,,Allar Antson,,,2026-09-09T03:54:55.067Z,StillImage,
3441130169,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1176349#9,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Sorlammen alue,Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.257131,24.610688,1000.0,,,,,,2017-08-12T00:00Z,12,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1176349,,,,CC_BY_4_0,,Mari Kajasvirta,,,2026-09-09T03:54:18.640Z,,
3441148061,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.46791#13,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Niemisjärvi, Lsv",Keski-Suomi,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.321305,26.348828,1000.0,,,,,,2017-08-12T00:00Z,12,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.46791,,,,CC_BY_4_0,,Laura Tarvainen,,,2026-09-09T03:54:28.713Z,StillImage;StillImage;StillImage,
3441135265,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1101115#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Lähderanta,Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.246528,24.740604,100.0,,,,,,2017-08-15T00:00Z,15,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1101115,,,,CC_BY_4_0,,Mikko Veräjänkorva,,,2026-09-09T03:54:21.674Z,StillImage,
3441140361,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.71608#2,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Espoo, Nettaa",Uusimaa,PRESENT,7,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.291991,24.67468,1.0,,,,,,2017-08-18T00:00Z,18,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.71608,,,,CC_BY_4_0,,Antti Johannes Soininen,,,2026-09-09T03:54:24.444Z,StillImage,
3441141228,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.67099#2,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Isnäs,Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.378935,26.009355,1000.0,,,,,,2017-08-18T00:00Z,18,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.67099,,,,CC_BY_4_0,,Saana Jukarainen,,,2026-09-09T03:54:24.991Z,StillImage,
3441153472,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.325290#16,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Outokumpu,Pohjois-Karjala,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.687888,28.88487,1000.0,,,,,,2017-08-18T00:00Z,18,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.325290,,,,CC_BY_4_0,,Joona Saraste,,,2026-09-09T03:54:31.371Z,StillImage,
3441152023,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.13741#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Kerma, Hyövynniemi",Pohjois-Karjala,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.43685,28.820233,1.0,,,,,,2017-08-21T00:00Z,21,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.13741,,,,CC_BY_4_0,,Seppo Huhmarniemi,,,2026-09-09T03:54:30.691Z,StillImage;StillImage,
3441134957,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.13937#16,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Vihti, Kattila",Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.329904,24.504769,1.0,,,,,,2017-08-24T00:00Z,24,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.13937,,,,CC_BY_4_0,,Allar Antson,,,2026-09-09T03:54:27.621Z,StillImage,
3441131712,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1155315#10,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Vanto,Varsinais-Suomi,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.457541,22.091234,100.0,,,,,,2017-08-29T00:00Z,29,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1155315,,,,CC_BY_4_0,,Marika Viljanen,,,2026-09-09T03:54:26.076Z,StillImage;StillImage,
3441189014,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1155316#7,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Vanto,Varsinais-Suomi,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.459323,22.087038,100.0,,,,,,2017-08-29T00:00Z,29,8,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1155316,,,,CC_BY_4_0,,Marika Viljanen,,,2026-09-09T03:54:47.841Z,StillImage,
3441202520,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.14212#10,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Autio, Tolola",Kainuu,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,64.344128,28.050508,1.0,,,,,,2017-08-29T00:00Z,29,8,2017,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.14212,,,,CC_BY_4_0,,Tea von Bonsdorff,,,2026-09-09T03:54:53.955Z,,
3441134009,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.14384#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Helsinki, Degermossa",Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.280309,25.19778,1.0,,,,,,2017-09-02T00:00Z,2,9,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.14384,,,,CC_BY_4_0,,Allar Antson,,,2026-09-09T03:54:27.003Z,StillImage,
3441148308,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1155435#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Kaanaa,Varsinais-Suomi,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.473811,22.10499,100.0,,,,,,2017-09-04T00:00Z,4,9,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1155435,,,,CC_BY_4_0,,Marika Viljanen,,,2026-09-09T03:54:33.551Z,StillImage;StillImage,
3441143189,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.15125#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Nurmijärvi, Herunen",Uusimaa,PRESENT,5,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.563483,24.740057,1000.0,,,,,,2017-09-10T00:00Z,10,9,2017,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.15125,,,,CC_BY_4_0,,Reino Styrman,,,2026-09-09T03:54:26.058Z,,
3441214553,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.15523#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Punkaharju, Kruunupuisto",Etelä-Savo,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,61.786028,29.31203,1.0,,,,,,2017-09-14T00:00Z,14,9,2017,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.15523,,,,CC_BY_4_0,,Matleena Pulkkinen,,,2026-09-09T03:54:59.337Z,StillImage,
3441162228,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.25261#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Ounasvaara,Lappi,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,66.498498,25.784312,1.0,,,,,,2017-09-16T00:00Z,16,9,2017,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.25261,,,,CC_BY_4_0,,Seija Korpinen,,,2026-09-09T03:54:35.588Z,StillImage,
